Name,R1,R2,R3,R4,R5,R6,R7
YDR398W,0.99009900990099,0.943396226415094,0.91743119266055,0.487804878048781,0.458715596330275,0.246305418719212,0.14367816091954
YNL200C,0.854700854700855,0.980392156862745,1.28205128205128,2.38095238095238,2.85714285714286,14.2857142857143,5.88235294117647
YLR198C,1.23456790123457,1.01010101010101,1.36986301369863,0.900900900900901,0.854700854700855,0.389105058365759,0.179533213644524
YGR248W,0.813008130081301,0.763358778625954,1.35135135135135,1.58730158730159,2.63157894736842,16.6666666666667,5.55555555555556
YOR312C RPL18B,1.17647058823529,0.99009900990099,1.19047619047619,0.746268656716418,0.72992700729927,0.34965034965035,0.173010380622837
YIL136W OM45,0.50761421319797,0.833333333333333,1.16279069767442,0.840336134453782,2.5,11.1111111111111,3.44827586206897
YOR215C,1.05263157894737,1.0,1.2987012987013,1.72413793103448,1.92307692307692,11.1111111111111,7.14285714285714
YOL040C RPS21,1.0752688172043,1.04166666666667,0.909090909090909,0.75187969924812,0.680272108843537,0.346020761245675,0.158730158730159
YBR181C RPS101,1.13636363636364,1.16279069767442,1.14942528735632,1.06382978723404,1.08695652173913,0.333333333333333,0.168634064080944
YBR132C,0.465116279069767,0.671140939597315,1.36986301369863,0.961538461538461,0.8,2.38095238095238,3.125
YCR005c CIT2,0.709219858156028,0.91743119266055,1.0752688172043,0.769230769230769,0.558659217877095,2.08333333333333,4.76190476190476
YBR191W URP1,1.05263157894737,0.840336134453782,1.04166666666667,0.847457627118644,0.680272108843537,0.3003003003003,0.157232704402516
YBR247C ENP1,0.980392156862745,0.862068965517241,0.952380952380952,0.442477876106195,0.487804878048781,0.432900432900433,0.147058823529412
YMR107W,0.75187969924812,0.833333333333333,0.869565217391304,0.813008130081301,0.925925925925926,5.0,5.0
YJL177W RPL20B,1.26582278481013,1.0989010989011,1.0989010989011,0.746268656716418,0.649350649350649,0.261780104712042,0.190839694656489
YGR214W NAB1A,1.20481927710843,1.11111111111111,1.36986301369863,0.775193798449612,0.819672131147541,0.314465408805031,0.182815356489945
YGR103W,1.11111111111111,0.961538461538461,1.25,0.53475935828877,0.465116279069767,0.32051282051282,0.169204737732657
YIL125W KGD1,1.17647058823529,1.47058823529412,1.2987012987013,1.08695652173913,1.40845070422535,2.7027027027027,7.69230769230769
