Gene,Percent Change,AbsoluteChange
YFR034C,-38.28571428571435,38.28571428571435
YPL242C,-38.25503355704699,38.25503355704699
YCLX10C,38.2352941176476,38.2352941176476
YDR456W,38.2352941176476,38.2352941176476
YJR028W,-38.216560509554334,38.216560509554334
YHR046C,-38.19095477386941,38.19095477386941
YKL165C,-38.18181818181819,38.18181818181819
YLR240W,38.1578947368421,38.1578947368421
YGL256W,-38.150289017340995,38.150289017340995
YIL123W,-38.0952380952382,38.0952380952382
YER157w,-38.09523809523808,38.09523809523808
YOR322C,-38.0681818181818,38.0681818181818
YJR150C,-38.064516129032434,38.064516129032434
YGR272C,-38.064516129032434,38.064516129032434
YBR015C,-38.05970149253712,38.05970149253712
YGR082W,-38.05970149253712,38.05970149253712
YGL110C,-38.03680981595095,38.03680981595095
YGL159W,38.02816901408379,38.02816901408379
YBR114W,38.01652892561987,38.01652892561987
YOL123W,-38.01652892561964,38.01652892561964
YLL002W,-37.99999999999991,37.99999999999991
YOR217W,-37.99999999999991,37.99999999999991
YKL130C,-37.97468354430406,37.97468354430406
YER091c,-37.95620437956183,37.95620437956183
YDR483W,-37.9310344827587,37.9310344827587
YER146w,-37.93103448275857,37.93103448275857
YNL138W,-37.93103448275857,37.93103448275857
YML058W,37.93103448275845,37.93103448275845
YER093c,-37.908496732026244,37.908496732026244
YJR026W,-37.908496732026244,37.908496732026244
YLR006c,-37.908496732026244,37.908496732026244
YML071C,-37.908496732026244,37.908496732026244
YIL154C,37.894736842105495,37.894736842105495
YJR104C,37.878787878788174,37.878787878788174
YNR032W,-37.878787878787904,37.878787878787904
YDR472W,-37.869822485207074,37.869822485207074
YKL207W,-37.81512605042007,37.81512605042007
YMR043W,-37.80487804878043,37.80487804878043
YHR012W,37.804878048780424,37.804878048780424
YKL116C,-37.777777777777736,37.777777777777736
YPL105C,-37.748344370860785,37.748344370860785
YAR009C,-37.748344370860785,37.748344370860785
YJL061W,-37.748344370860785,37.748344370860785
YHR186C,-37.735849056603755,37.735849056603755
YOR128C,-37.735849056603755,37.735849056603755
YJL208C,-37.735849056603755,37.735849056603755
YER155c,-37.735849056603755,37.735849056603755
YGL132W,37.73584905660373,37.73584905660373
YIL103W,-37.72455089820354,37.72455089820354
YKL166C,-37.72455089820354,37.72455089820354
YMR076C,-37.71428571428574,37.71428571428574
YCLX01W,-37.69633507853404,37.69633507853404
YOR197W,-37.692307692307814,37.692307692307814
YJL211C,37.681159420289596,37.681159420289596
YDL011c,37.66233766233785,37.66233766233785
YLR467W,-37.6543209876543,37.6543209876543
YPL281C,-37.6470588235294,37.6470588235294
YJR093C,37.64705882352887,37.64705882352887
YEL064c,37.63440860215039,37.63440860215039
YMR053C,37.62376237623755,37.62376237623755
YLR099C,-37.583892617449635,37.583892617449635
YLR019W,-37.583892617449635,37.583892617449635
YAL014C,-37.572254335260105,37.572254335260105
YHR034C,37.50000000000002,37.50000000000002
YOR316C,37.50000000000002,37.50000000000002
YDL057w,37.50000000000002,37.50000000000002
YDR355C,-37.5,37.5
YOR208W,-37.5,37.5
YOR359W,-37.5,37.5
YGL220W,-37.433155080213936,37.433155080213936
YDR263C,37.37373737373732,37.37373737373732
YCR015C,37.36263736263751,37.36263736263751
YMR075W,-37.36263736263738,37.36263736263738
YKL112W,-37.34939759036139,37.34939759036139
YER042w,-37.34939759036139,37.34939759036139
YNR005C,37.349397590361086,37.349397590361086
YNL276C,37.349397590361086,37.349397590361086
YPR117W,-37.34177215189875,37.34177215189875
YMR306W,-37.34177215189875,37.34177215189875
YPR059C,-37.34177215189875,37.34177215189875
YER159c,37.33333333333298,37.33333333333298
YBL091C,37.30158730158733,37.30158730158733
YER105c,-37.26708074534164,37.26708074534164
YEL038w,-37.26708074534164,37.26708074534164
YHL012W,-37.25490196078453,37.25490196078453
YGL235W,37.234042553191244,37.234042553191244
YGL254W,37.234042553191244,37.234042553191244
YDR263C,37.234042553191244,37.234042553191244
YER0191C,-37.20930232558143,37.20930232558143
YDR170C,-37.19512195121947,37.19512195121947
YDL092W,-37.19512195121947,37.19512195121947
YNL179C,37.17948717948702,37.17948717948702
YGL108C,37.17948717948702,37.17948717948702
YMR020W,-37.16216216216207,37.16216216216207
YNL233W,-37.15846994535516,37.15846994535516
YNL282W,-37.15846994535516,37.15846994535516
YBL004W,-37.14285714285737,37.14285714285737
YJL121C,-37.14285714285737,37.14285714285737
YLR392C,37.142857142857174,37.142857142857174
YLR165C,37.142857142856826,37.142857142856826
YGR276C,37.09677419354873,37.09677419354873
YGL217C,37.07865168539356,37.07865168539356
YNL097C,37.068965517241296,37.068965517241296
YOR205C,37.03703703703726,37.03703703703726
YMR187C,37.03703703703726,37.03703703703726
YOR368W,-37.01657458563531,37.01657458563531
YPL096W,37.00000000000002,37.00000000000002
YOR203W,-36.97916666666674,36.97916666666674
YOL078W,-36.94267515923563,36.94267515923563
YER124c,-36.92307692307688,36.92307692307688
YEL053c,-36.92307692307688,36.92307692307688
YHR176W,36.92307692307676,36.92307692307676
YGR239C,36.904761904761905,36.904761904761905
YBR278W,36.904761904761905,36.904761904761905
YDR400W,-36.904761904761905,36.904761904761905
YOL052C,-36.88524590163941,36.88524590163941
YIR040C,-36.879432624113655,36.879432624113655
YDR422C,-36.87499999999999,36.87499999999999
YGL054C,-36.87499999999999,36.87499999999999
YGL020C,-36.87499999999999,36.87499999999999
YDR053w,-36.84210526315813,36.84210526315813
YGL163C,36.84210526315791,36.84210526315791
YPL082C,-36.84210526315789,36.84210526315789
YHR081W,-36.81318681318683,36.81318681318683
YDL137W,-36.80000000000017,36.80000000000017
YGL207W,-36.80000000000017,36.80000000000017
YPL072W,36.792452830188644,36.792452830188644
YBR242W,-36.78160919540228,36.78160919540228
YJL073W,-36.7741935483873,36.7741935483873
YJL167W,-36.752136752136664,36.752136752136664
YBL052C,-36.746987951807185,36.746987951807185
YPR200C,36.73469387755152,36.73469387755152
YPR105C,-36.734693877551045,36.734693877551045
YBR016W,-36.723163841807974,36.723163841807974
YPL193W,36.70886075949402,36.70886075949402
YKL075C,-36.7088607594937,36.7088607594937
YDR208W,-36.666666666666586,36.666666666666586
YLR341W,36.6666666666665,36.6666666666665
YGL156W,36.61971830985847,36.61971830985847
YDR228C,36.607142857142904,36.607142857142904
YCR103C,-36.60130718954272,36.60130718954272
YOR079C,-36.58536585365846,36.58536585365846
YIL030C,-36.58536585365846,36.58536585365846
YKL214C,-36.58536585365846,36.58536585365846
YOR371C,36.58536585365839,36.58536585365839
YBL061C,-36.57142857142863,36.57142857142863
YPR087W,-36.53846153846154,36.53846153846154
YDR368W,-36.52694610778439,36.52694610778439
YER168c,-36.50793650793648,36.50793650793648
YMR047C,-36.50793650793648,36.50793650793648
YBL098W,36.48648648648636,36.48648648648636
YHL002W,36.48648648648636,36.48648648648636
YAL030W,36.48648648648636,36.48648648648636
YNL152W,-36.47798742138363,36.47798742138363
YDL112w,-36.47798742138363,36.47798742138363
YDL041w,-36.47798742138363,36.47798742138363
YDR404C,-36.47058823529414,36.47058823529414
YCR029c-a,-36.4285714285716,36.4285714285716
YJL209W,-36.423841059602864,36.423841059602864
YOR356W,-36.41618497109824,36.41618497109824
YCL064c,36.36363636363693,36.36363636363693
YGL043W,-36.36363636363646,36.36363636363646
YHR142W,-36.29629629629635,36.29629629629635
YMR101C,-36.29629629629635,36.29629629629635
YDR367W,-36.29629629629635,36.29629629629635
YDR416W,-36.26943005181345,36.26943005181345
YMR156C,36.25000000000008,36.25000000000008
YFL057C,-36.249999999999986,36.249999999999986
YNL249C,-36.249999999999986,36.249999999999986
YKL047W,-36.24161073825516,36.24161073825516
YPR048W,-36.24161073825516,36.24161073825516
YJL044C,-36.23188405797125,36.23188405797125
YNL044W,-36.22448979591839,36.22448979591839
YOR320C,-36.18421052631604,36.18421052631604
YPR186C,-36.17021276595742,36.17021276595742
YOR064C,36.14457831325266,36.14457831325266
YNL018C,36.14457831325266,36.14457831325266
YDL113c,36.14457831325266,36.14457831325266
YAR015W,-36.12903225806448,36.12903225806448
YOR166C,-36.125654450261756,36.125654450261756
YIL090W,-36.09467455621302,36.09467455621302
YER148w,-36.09022556390957,36.09022556390957
YNL139C,-36.075949367088626,36.075949367088626
YDL144c,-36.075949367088626,36.075949367088626
YOL029C,-36.065573770491824,36.065573770491824
YLR363C,-36.065573770491696,36.065573770491696
YDR035W,-36.05442176870738,36.05442176870738
YIL168W,36.046511627907094,36.046511627907094
YIL047C,-36.046511627907,36.046511627907
YHR197W,-36.02941176470576,36.02941176470576
YBL101C,-36.02941176470576,36.02941176470576
YBR140C,-36.02941176470576,36.02941176470576
YMR289W,-36.02484472049692,36.02484472049692
YOR175C,-36.0,36.0
YNR037C,35.99999999999967,35.99999999999967
YBR003W,35.99999999999967,35.99999999999967
YBR245C,-35.9477124183009,35.9477124183009
YDL138w,-35.93750000000005,35.93750000000005
YMR207C,-35.9281437125748,35.9281437125748
YNL318C,35.92233009708744,35.92233009708744
YNL030W,-35.897435897435905,35.897435897435905
YML088W,-35.89743589743571,35.89743589743571
YDR044W,-35.88235294117644,35.88235294117644
YBL101W-A,-35.877862595419835,35.877862595419835
YNL098C,-35.877862595419835,35.877862595419835
YPL231W,-35.86206896551718,35.86206896551718
YBL113C,-35.84905660377357,35.84905660377357
YIL044C,-35.84905660377357,35.84905660377357
YML010W,-35.838150289017335,35.838150289017335
YIR041W,-35.820895522388135,35.820895522388135
YDR089w,-35.81081081081087,35.81081081081087
YAL065C,35.80246913580273,35.80246913580273
YOR180C,35.80246913580273,35.80246913580273
YDR112W,35.80246913580273,35.80246913580273
YLR322W,-35.79545454545453,35.79545454545453
YLR319C,-35.76642335766445,35.76642335766445
YKL204W,-35.761589403973744,35.761589403973744
YOR048C,-35.761589403973744,35.761589403973744
YJL128C,-35.757575757575744,35.757575757575744
YLR201C,35.71428571428565,35.71428571428565
YNL227C,-35.67567567567577,35.67567567567577
YML068W,35.64356435643565,35.64356435643565
YBR295W,-35.61643835616424,35.61643835616424
YJR031C,-35.57046979865797,35.57046979865797
YIL060W,-35.57046979865797,35.57046979865797
YJR157W,35.55555555555542,35.55555555555542
YDR137W,35.52631578947362,35.52631578947362
YDR315C,35.52631578947362,35.52631578947362
YNL129W,-35.502958579881614,35.502958579881614
YOR390W,-35.502958579881614,35.502958579881614
YAL062W,-35.48387096774192,35.48387096774192
YLR447C,-35.48387096774191,35.48387096774191
YNL180C,35.48387096774185,35.48387096774185
YCL010C,35.48387096774172,35.48387096774172
YJR119C,35.443037974683975,35.443037974683975
YOL150C,35.443037974683975,35.443037974683975
YNR013C,-35.40372670807453,35.40372670807453
YML048W,-35.3982300884956,35.3982300884956
YDR484W,-35.338345864661754,35.338345864661754
YBR236C,-35.338345864661754,35.338345864661754
YAR010C,-35.333333333333535,35.333333333333535
YIL131C,-35.333333333333535,35.333333333333535
YPL205C,-35.294117647058854,35.294117647058854
YJL009W,-35.294117647058826,35.294117647058826
YNL217W,-35.294117647058826,35.294117647058826
YBR240C,35.2941176470584,35.2941176470584
YOR377W,-35.251798561150984,35.251798561150984
YEL007w,-35.251798561150984,35.251798561150984
YLR229C,-35.21126760563378,35.21126760563378
YJR060W,-35.21126760563378,35.21126760563378
YDR392W,35.185185185185205,35.185185185185205
YDR386W,35.185185185185205,35.185185185185205
YAL044C,-35.1724137931033,35.1724137931033
YOR021C,-35.135135135135314,35.135135135135314
YDL072c,35.135135135135,35.135135135135
YOR086C,35.106382978723026,35.106382978723026
YLR290C,35.06493506493528,35.06493506493528
YCR014c,35.06493506493528,35.06493506493528
YPR154W,35.051546391753085,35.051546391753085
YPL036W,-35.05154639175263,35.05154639175263
YNR076W,-35.03649635036512,35.03649635036512
YHL005C,-35.03184713375792,35.03184713375792
YDR354W,-35.03184713375792,35.03184713375792
YGR241C,-35.0000000000001,35.0000000000001
YJL149W,34.99999999999998,34.99999999999998
YDR117C,-34.96503496503492,34.96503496503492
YOR185C,-34.96503496503492,34.96503496503492
YOL033W,-34.94623655913977,34.94623655913977
YDR129C,34.92063492063564,34.92063492063564
YNL035C,-34.899328859060674,34.899328859060674
YDL118w,-34.899328859060674,34.899328859060674
YHL017W,-34.85714285714288,34.85714285714288
YJL092W,-34.85714285714288,34.85714285714288
YJR002W,-34.810126582278514,34.810126582278514
YNL229C,-34.78260869565218,34.78260869565218
YDL098c,-34.78260869565218,34.78260869565218
YPL070W,-34.75609756097553,34.75609756097553
YPR141C,-34.75609756097553,34.75609756097553
YHR029C,34.73684210526335,34.73684210526335
YOR258W,34.73684210526335,34.73684210526335
YNL273W,-34.73053892215564,34.73053892215564
YLR400W,-34.73053892215564,34.73053892215564
YLR313C,34.722222222221845,34.722222222221845
YBR151W,34.722222222221845,34.722222222221845
YIL055C,-34.705882352941195,34.705882352941195
YNL076W,-34.69387755102067,34.69387755102067
YJL041W,-34.67741935483881,34.67741935483881
YBR163W,-34.673366834170885,34.673366834170885
YML027W,-34.66666666666688,34.66666666666688
YHR217C,34.66666666666634,34.66666666666634
YNL001W,-34.6590909090909,34.6590909090909
YLR190W,-34.64566929133836,34.64566929133836
YFR008W,-34.640522875817005,34.640522875817005
YLR169W,-34.640522875817005,34.640522875817005
YKL126W,-34.615384615384606,34.615384615384606
YHR084W,-34.615384615384606,34.615384615384606
YDL117w,-34.615384615384606,34.615384615384606
YDL116W,-34.615384615384606,34.615384615384606
YLR261C,34.61538461538445,34.61538461538445
YOR256C,34.61538461538445,34.61538461538445
YDR027c,34.61538461538445,34.61538461538445
YDL242w,34.61538461538445,34.61538461538445
YNL041C,-34.59119496855341,34.59119496855341
YDR531W,-34.586466165413455,34.586466165413455
YBL109W,34.56790123456821,34.56790123456821
YDR107C,34.56790123456821,34.56790123456821
YCRX10W,-34.558823529411896,34.558823529411896
YIL085C,-34.54545454545456,34.54545454545456
YPL267W,-34.53608247422686,34.53608247422686
YAL032C,34.52380952380953,34.52380952380953
YMR134W,34.52380952380953,34.52380952380953
YIL036W,34.52380952380953,34.52380952380953
YDR340W,-34.50704225352106,34.50704225352106
YGR092W,-34.50704225352106,34.50704225352106
YBR276C,-34.48275862068975,34.48275862068975
YJR009C,-34.48275862068975,34.48275862068975
YJR140C,-34.482758620689616,34.482758620689616
YER076c,34.48275862068961,34.48275862068961
YBL082C,34.48275862068939,34.48275862068939
YER183c,-34.437086092715234,34.437086092715234
YDL149w,34.426229508196684,34.426229508196684
YBR185C,34.37500000000051,34.37500000000051
YOR093C,34.37500000000051,34.37500000000051
YER010c,-34.37499999999997,34.37499999999997
YDL209c,-34.28571428571431,34.28571428571431
YKL210W,-34.285714285714285,34.285714285714285
YAR060C,-34.285714285714285,34.285714285714285
YLR287C,-34.26573426573414,34.26573426573414
YDR136C,34.25925925925929,34.25925925925929
YIR006C,-34.246575342465974,34.246575342465974
YKL033W,34.24657534246525,34.24657534246525
YJL130C,-34.22818791946337,34.22818791946337
YLR020C,-34.22818791946337,34.22818791946337
YLR095C,-34.22818791946337,34.22818791946337
YGR181W,-34.22818791946337,34.22818791946337
YDR270W,34.21052631578944,34.21052631578944
YBR059C,34.21052631578944,34.21052631578944
YOR127W,-34.19354838709673,34.19354838709673
YEL004w,34.17721518987383,34.17721518987383
YBR264C,-34.17721518987341,34.17721518987341
YHR047C,-34.17721518987341,34.17721518987341
YNL260C,-34.17721518987341,34.17721518987341
YOR115C,-34.1463414634146,34.1463414634146
YDL107W,34.14634146341453,34.14634146341453
YNL051W,34.11764705882312,34.11764705882312
YOL152W,34.11764705882312,34.11764705882312
YJL043W,34.09090909090953,34.09090909090953
YDR428C,-34.09090909090908,34.09090909090908
YJL187C,-34.09090909090895,34.09090909090895
YOR366W,34.065934065934215,34.065934065934215
YOL012C,-34.042553191489404,34.042553191489404
YLR302C,-34.042553191489404,34.042553191489404
YHR076W,-34.042553191489326,34.042553191489326
YER019w,34.042553191488985,34.042553191488985
YKR089C,-34.02777777777792,34.02777777777792
YLL052C,-34.02777777777792,34.02777777777792
YHL041W,34.020618556701535,34.020618556701535
YLR381W,-34.01360544217715,34.01360544217715
YLR308W,33.99999999999999,33.99999999999999
YKR003W,-33.96226415094336,33.96226415094336
YKL076C,-33.953488372093084,33.953488372093084
YGR136W,-33.94495412844045,33.94495412844045
YHR035W,33.92857142857139,33.92857142857139
YPR095C,-33.90804597701146,33.90804597701146
YPR016C,-33.898305084745836,33.898305084745836
YLR136c,-33.88888888888887,33.88888888888887
YKR080W,-33.87096774193541,33.87096774193541
YCR012w,-33.8028169014083,33.8028169014083
YOL145C,-33.793103448276085,33.793103448276085
YBR135W,-33.793103448276085,33.793103448276085
YDR434W,-33.783783783784,33.783783783784
YJL115W,-33.783783783784,33.783783783784
YMR088C,-33.7748344370861,33.7748344370861
YLR086W,-33.7748344370861,33.7748344370861
YKL008C,-33.7748344370861,33.7748344370861
YLR454W,-33.76623376623379,33.76623376623379
YLR036C,-33.75796178343942,33.75796178343942
YIL109C,-33.742331288343614,33.742331288343614
YDR364C,-33.734939759036116,33.734939759036116
YNL040W,33.73493975903572,33.73493975903572
YJL210W,33.72093023255835,33.72093023255835
YKL110C,33.72093023255835,33.72093023255835
YLR422W,33.72093023255835,33.72093023255835
YAL045C,33.67346938775563,33.67346938775563
YBR069C,-33.6065573770493,33.6065573770493
YGR192C,-33.56643356643369,33.56643356643369
YGL169W,-33.5570469798658,33.5570469798658
YOR209C,-33.5570469798658,33.5570469798658
YOR188W,-33.55263157894739,33.55263157894739
YLR444C,-33.548387096774164,33.548387096774164
YCR009c,-33.54430379746836,33.54430379746836
YCL001w,-33.54430379746836,33.54430379746836
YML023C,-33.54430379746836,33.54430379746836
YER151c,-33.54037267080745,33.54037267080745
YMR147W,-33.54037267080745,33.54037267080745
YPL279C,-33.5260115606936,33.5260115606936
YER127w,-33.5260115606936,33.5260115606936
YPL125W,-33.522727272727316,33.522727272727316
YNL283C,-33.33333333333363,33.33333333333363
YLR025w,33.33333333333362,33.33333333333362
YMR154C,33.33333333333355,33.33333333333355
YFL067W,-33.333333333333506,33.333333333333506
YOR298W,-33.33333333333345,33.33333333333345
YNL148C,33.33333333333339,33.33333333333339
YPL273W,-33.33333333333337,33.33333333333337
YAL041W,-33.33333333333333,33.33333333333333
YOL056W,-33.33333333333333,33.33333333333333
YNR047W,-33.3333333333333,33.3333333333333
YMR032W,-33.33333333333329,33.33333333333329
YLL025W,-33.33333333333326,33.33333333333326
YCR071C,33.33333333333325,33.33333333333325
YER031c,-33.33333333333325,33.33333333333325
YOR157C,-33.33333333333324,33.33333333333324
YLR215C,-33.33333333333322,33.33333333333322
YFL-TyA,-33.33333333333322,33.33333333333322
YML041C,33.33333333333319,33.33333333333319
YKR007W,33.33333333333318,33.33333333333318
YDR305C,33.33333333333318,33.33333333333318
YML117W,33.333333333333,33.333333333333
YMR152W,33.333333333333,33.333333333333
YLR305C,-33.13253012048192,33.13253012048192
YNL226W,-33.121019108280194,33.121019108280194
YOR253W,-33.11688311688315,33.11688311688315
YCRX20C,-33.11258278145695,33.11258278145695
YDR152W,-33.11258278145695,33.11258278145695
YOR241W,-33.093525179856016,33.093525179856016
YDL110c,-33.08823529411771,33.08823529411771
YPR090W,-33.08270676691747,33.08270676691747
YKR106W,-33.07692307692299,33.07692307692299
YDR071c,-33.06451612903204,33.06451612903204
YBR209W,33.0097087378641,33.0097087378641
YDR004W,32.98969072165003,32.98969072165003
YJR053W,-32.97872340425538,32.97872340425538
YKR017C,32.97872340425501,32.97872340425501
YGL183C,32.97872340425501,32.97872340425501
YNL277W,32.96703296703304,32.96703296703304
YLR235C,-32.96703296703301,32.96703296703301
YGL228W,32.95454545454584,32.95454545454584
YBR170C,32.95454545454584,32.95454545454584
YCL056C,-32.95454545454547,32.95454545454547
YMR161W,-32.94117647058822,32.94117647058822
YOR225W,-32.934131736526936,32.934131736526936
YHR113W,32.926829268292636,32.926829268292636
YER115c,-32.92682926829262,32.92682926829262
YNR028W,-32.92682926829262,32.92682926829262
YJL006C,-32.919254658385135,32.919254658385135
YHR090C,32.91139240506371,32.91139240506371
YLR043c,-32.9113924050633,32.9113924050633
YLR310C,-32.903225806451545,32.903225806451545
YJL033W,-32.903225806451545,32.903225806451545
YPL214C,-32.89473684210528,32.89473684210528
YJL013C,-32.876712328767375,32.876712328767375
YGL229C,32.876712328766644,32.876712328766644
YBR009C,-32.86713286713311,32.86713286713311
YDR264C,-32.86713286713311,32.86713286713311
YBR081C,-32.86713286713311,32.86713286713311
YDR509W,-32.86713286713311,32.86713286713311
YMR291W,-32.86713286713311,32.86713286713311
YJL140W,-32.86713286713311,32.86713286713311
YLL040C,32.846715328467226,32.846715328467226
YOR269W,-32.82442748091626,32.82442748091626
YIL040W,-32.78688524590165,32.78688524590165
YDL076c,-32.72727272727275,32.72727272727275
YEL077c,-32.72727272727267,32.72727272727267
YCL013W,-32.71604938271601,32.71604938271601
YPL073C,-32.70440251572323,32.70440251572323
YLR013W,32.69230769230768,32.69230769230768
YNR025C,-32.69230769230763,32.69230769230763
YGR171C,32.67326732673265,32.67326732673265
YHR127W,-32.66666666666663,32.66666666666663
YGR017W,-32.62411347517744,32.62411347517744
YNL230C,32.60869565217385,32.60869565217385
YLR461W,-32.59259259259264,32.59259259259264
YML029W,32.58426966292165,32.58426966292165
YPR092W,32.55813953488394,32.55813953488394
YGL013C,-32.558139534883644,32.558139534883644
YPL189W,-32.53968253968227,32.53968253968227
YLR282C,32.53012048192733,32.53012048192733
YOL044W,32.53012048192733,32.53012048192733
YKL123W,32.53012048192733,32.53012048192733
YNL261W,-32.51533742331292,32.51533742331292
YDR448W,-32.51533742331292,32.51533742331292
YOL074C,32.50000000000004,32.50000000000004
YPL103C,32.50000000000004,32.50000000000004
YPL177C,32.50000000000004,32.50000000000004
YNL284C,32.50000000000004,32.50000000000004
YHR183W,-32.48407643312096,32.48407643312096
YDR441C,-32.4324324324324,32.4324324324324
YAL008W,32.43243243243181,32.43243243243181
YJL150W,-32.40223463687153,32.40223463687153
YBL106C,-32.394366197183324,32.394366197183324
YBR159W,-32.394366197183324,32.394366197183324
YLL066C,-32.394366197183324,32.394366197183324
YJR046W,32.35294117647092,32.35294117647092
YFL001W,-32.330827067669134,32.330827067669134
YHL050C,-32.28346456692918,32.28346456692918
YOL020W,-32.278481012658226,32.278481012658226
YOL031C,-32.278481012658226,32.278481012658226
YBR256C,32.25806451612902,32.25806451612902
YDL102W,-32.236842105263186,32.236842105263186
YNL122C,32.22222222222202,32.22222222222202
YKL088W,32.20338983050885,32.20338983050885
YHR007C,-32.1917808219178,32.1917808219178
YPL058C,-32.183908045977,32.183908045977
YLR078c,-32.16783216783243,32.16783216783243
YPL116W,-32.16783216783243,32.16783216783243
YLR144C,-32.14285714285727,32.14285714285727
YMR325C,-32.14285714285727,32.14285714285727
YNR022C,-32.14285714285713,32.14285714285713
YKL045W,-32.121212121212146,32.121212121212146
YPL178W,-32.116788321167824,32.116788321167824
YCLX08C,32.110091743119284,32.110091743119284
YHR135C,32.09876543209906,32.09876543209906
YGL100W,-32.098765432098745,32.098765432098745
YKR071C,-32.08955223880604,32.08955223880604
YBR010W,-32.07547169811328,32.07547169811328
YJR057W,-32.06521739130439,32.06521739130439
YCR089W,-32.05128205128203,32.05128205128203
YMR109W,-32.05128205128203,32.05128205128203
YLR116W,-32.031249999999886,32.031249999999886
YPL239W,-31.99999999999996,31.99999999999996
YHR168W,-31.972789115646304,31.972789115646304
YJR010W,-31.972789115646304,31.972789115646304
YKR039W,-31.95266272189346,31.95266272189346
YPL248C,-31.95266272189346,31.95266272189346
YGL113W,-31.94444444444474,31.94444444444474
YLR373C,-31.94444444444474,31.94444444444474
YKL164C,-31.93277310924378,31.93277310924378
YMR299C,-31.927710843373447,31.927710843373447
YBR025C,-31.914893617021434,31.914893617021434
YOR232W,-31.884057971014368,31.884057971014368
YER069w,31.88405797101429,31.88405797101429
YIR037W,31.88405797101429,31.88405797101429
YGL131C,31.88405797101429,31.88405797101429
YGR271W,-31.874999999999964,31.874999999999964
YAL020C,-31.874999999999964,31.874999999999964
YOL017W,-31.868131868131933,31.868131868131933
YGL255W,-31.85185185185179,31.85185185185179
YNR045W,-31.84713375796172,31.84713375796172
YHR115C,31.8181818181823,31.8181818181823
YGR035C,-31.818181818181827,31.818181818181827
YDR222W,-31.818181818181813,31.818181818181813
YPL141C,-31.818181818181714,31.818181818181714
YIR015W,-31.791907514450845,31.791907514450845
YLR126C,-31.78807947019868,31.78807947019868
YNR034W,31.76470588235245,31.76470588235245
YMR240C,31.76470588235245,31.76470588235245
YGL190C,31.76470588235245,31.76470588235245
YDR304C,-31.69014084507067,31.69014084507067
YGR195W,-31.677018633540392,31.677018633540392
YOL125W,-31.654676258992875,31.654676258992875
YDR195W,-31.654676258992875,31.654676258992875
YAL001C,31.645569620253593,31.645569620253593
YGL010W,31.645569620253593,31.645569620253593
YOL133W,-31.645569620253205,31.645569620253205
YNL046W,31.632653061225046,31.632653061225046
YFL061W,31.632653061225046,31.632653061225046
YFL013C,31.578947368421233,31.578947368421233
YKL054C,-31.57894736842107,31.57894736842107
YGR283C,-31.578947368421044,31.578947368421044
YHR119W,-31.543624161073858,31.543624161073858
YOL146W,31.521739130434646,31.521739130434646
YIL143C,31.50684931506806,31.50684931506806
YLR464W,-31.468531468531747,31.468531468531747
YBR130C,-31.428571428571683,31.428571428571683
YHR181W,-31.428571428571683,31.428571428571683
YDR411C,31.428571428571615,31.428571428571615
YBR302C,31.428571428571615,31.428571428571615
YNL231C,-31.41025641025638,31.41025641025638
YJL105W,31.395348837209518,31.395348837209518
YKL018W,-31.386861313868465,31.386861313868465
YOR123C,-31.386861313868465,31.386861313868465
YBR070C,-31.372549019607828,31.372549019607828
YMR073C,-31.360946745562096,31.360946745562096
YIL075C,-31.343283582089516,31.343283582089516
YOR267C,31.343283582089487,31.343283582089487
YOL001W,-31.3333333333333,31.3333333333333
YLR457C,31.313131313131326,31.313131313131326
YDL105W,31.313131313131326,31.313131313131326
YOR243C,-31.297709923664073,31.297709923664073
YGR251W,-31.29251700680276,31.29251700680276
YDR021w,-31.29251700680276,31.29251700680276
YOR330C,-31.250000000000078,31.250000000000078
YFL019C,31.250000000000057,31.250000000000057
YLR408C,31.250000000000057,31.250000000000057
YGL211W,-31.250000000000032,31.250000000000032
YHR079C,-31.250000000000032,31.250000000000032
YDR274C,-31.210191082802524,31.210191082802524
YER084w,31.19266055045869,31.19266055045869
YMR041C,31.182795698924583,31.182795698924583
YLR324W,31.182795698924583,31.182795698924583
YHR154W,31.168831168831318,31.168831168831318
YAL007C,-31.1594202898552,31.1594202898552
YCR057c,-31.111111111111008,31.111111111111008
YBR251W,31.11111111111099,31.11111111111099
YCR027C,-31.092436974789816,31.092436974789816
YBR207W,31.06796116504849,31.06796116504849
YGL063W,31.06796116504849,31.06796116504849
YNL092W,-31.060606060606094,31.060606060606094
YIL114C,-31.055900621118056,31.055900621118056
YNL186W,-31.034482758620697,31.034482758620697
YDL159W,31.034482758620534,31.034482758620534
YOL062C,-31.012658227848096,31.012658227848096
YEL027w,-30.98591549295801,30.98591549295801
YKL058W,-30.98591549295801,30.98591549295801
YIL112W,-30.967741935483804,30.967741935483804
YDR017C,30.95238095238092,30.95238095238092
YGR134W,-30.95238095238081,30.95238095238081
YPR128C,-30.935251798561346,30.935251798561346
YLL061W,-30.935251798561346,30.935251798561346
YLR442C,-30.909090909090892,30.909090909090892
YAL033W,-30.909090909090892,30.909090909090892
YDL069C,-30.88235294117637,30.88235294117637
YLR426W,-30.882352941176293,30.882352941176293
YGR062C,-30.872483221476553,30.872483221476553
YFR038W,-30.872483221476553,30.872483221476553
YNR011C,-30.872483221476553,30.872483221476553
YDR168W,30.864197530864466,30.864197530864466
YKL186C,30.864197530864466,30.864197530864466
